OA,LSOA,LAD,Rent_per_m,green_spac,travel,safety,schools
E00022182,E01004410,Waltham Forest,925,0.519986667,0.375,0.934541954,0.79
E00022183,E01004409,Waltham Forest,1305,0.154713334,0.75,0.963260067,0.78
E00022184,E01004409,Waltham Forest,1056,0.2,0.875,0.963260067,0.78
E00022185,E01004409,Waltham Forest,1045,0.4237,0.75,0.963260067,0.78
E00022186,E01004409,Waltham Forest,962,0.342293333,0.75,0.963260067,0.78
E00022187,E01004411,Waltham Forest,1074,0.213233334,0.875,0.965185304,0.78
E00022188,E01004410,Waltham Forest,626,0.654633333,0.375,0.934541954,0.79
E00022189,E01004411,Waltham Forest,939,0.2,0.875,0.965185304,0.78
E00022190,E01004410,Waltham Forest,717,0.644646666,0.625,0.934541954,0.79
E00022191,E01004412,Waltham Forest,716,0.458553333,0.625,0.967270977,0.78
E00022192,E01004411,Waltham Forest,1013,0.12348,0.875,0.965185304,0.78
E00022193,E01004416,Waltham Forest,828,0.117459999,0.25,0.980266324,0.78
E00022194,E01004418,Waltham Forest,797,0.190920001,0.375,0.982833307,0.75
E00022195,E01004419,Waltham Forest,1146,0.423966666,0.375,0.97689716,0.75
E00022196,E01004413,Waltham Forest,731,0.4703,0.375,0.971763196,0.77
E00022197,E01004414,Waltham Forest,1083,0.169793333,0.5,0.966147922,0.75
E00022198,E01004413,Waltham Forest,999,0.29618,0.25,0.971763196,0.77
E00022199,E01004417,Waltham Forest,716,0.21586,0.375,0.980747634,0.75
E00022200,E01004415,Waltham Forest,746,0.232226666,0.375,0.982993743,0.75
E00022201,E01004413,Waltham Forest,738,0.628786667,0.375,0.971763196,0.77
E00022202,E01004415,Waltham Forest,746,0.414433334,0.375,0.982993743,0.75
E00022203,E01004414,Waltham Forest,1089,0,0.375,0.966147922,0.75
E00022204,E01004416,Waltham Forest,1029,0.30504,0.375,0.980266324,0.78
E00022205,E01004413,Waltham Forest,679,0.541386667,0.375,0.971763196,0.77
E00022206,E01004414,Waltham Forest,948,0.09322,0.5,0.966147922,0.75
E00022207,E01004415,Waltham Forest,1044,0.12168,0.375,0.982993743,0.75
E00022208,E01004416,Waltham Forest,1148,0.1985,0.125,0.980266324,0.78
E00022209,E01004417,Waltham Forest,939,0.2,0.375,0.980747634,0.75
E00022210,E01004417,Waltham Forest,544,0.19354,0.5,0.980747634,0.75
E00022211,E01004417,Waltham Forest,1124,0.2,0.375,0.980747634,0.75
E00022212,E01004416,Waltham Forest,795,0.2,0.375,0.980266324,0.78
E00022213,E01004417,Waltham Forest,1081,0.2,0.25,0.980747634,0.75
E00022214,E01004418,Waltham Forest,939,0.2,0.375,0.982833307,0.75
E00022215,E01004416,Waltham Forest,932,0.2,0.125,0.980266324,0.78
E00022216,E01004418,Waltham Forest,746,0.24066,0.375,0.982833307,0.75
E00022217,E01004419,Waltham Forest,477,0.2,0.125,0.97689716,0.75
E00022218,E01004418,Waltham Forest,559,0.35726,0.5,0.982833307,0.75
E00022219,E01004418,Waltham Forest,1021,0.36792,0.375,0.982833307,0.75
E00022220,E01004419,Waltham Forest,520,0.265040001,0.25,0.97689716,0.75
E00022221,E01004419,Waltham Forest,969,0.661326666,0.375,0.97689716,0.75
E00022222,E01004419,Waltham Forest,945,0.597233333,0.375,0.97689716,0.75
E00022223,E01004415,Waltham Forest,870,0.1996,0.25,0.982993743,0.75
E00022224,E01004415,Waltham Forest,954,0.356173333,0.25,0.982993743,0.75
E00022225,E01004413,Waltham Forest,684,0.687313333,0.375,0.971763196,0.77
E00022226,E01004414,Waltham Forest,1035,0.283333333,0.375,0.966147922,0.75
E00022227,E01004414,Waltham Forest,850,0.2435,0.375,0.966147922,0.75
E00022228,E01004421,Waltham Forest,626,0.404966666,0.375,0.975453233,0.68
E00022229,E01004424,Waltham Forest,786,0.645806667,0.5,0.94272421,0.69
E00022230,E01004423,Waltham Forest,746,0.532013333,0.5,0.96181614,0.7
E00022231,E01004424,Waltham Forest,938,0.387,0.375,0.94272421,0.69
E00022232,E01004427,Waltham Forest,626,0.4,0.5,0.97160276,0.7
E00022233,E01004427,Waltham Forest,608,0.397640001,0.375,0.97160276,0.7
E00022234,E01004421,Waltham Forest,746,0.407513333,0.375,0.975453233,0.68
E00022235,E01004425,Waltham Forest,746,0.423666666,0.375,0.964543558,0.71
E00022236,E01004423,Waltham Forest,693,0.533333333,0.625,0.96181614,0.7
E00022237,E01004426,Waltham Forest,834,0.6981,0.5,0.98443767,0.67
E00022238,E01004425,Waltham Forest,723,0.4,0.375,0.964543558,0.71
E00022239,E01004422,Waltham Forest,768,0.393413334,0.25,0.936467191,0.7
E00022240,E01004425,Waltham Forest,716,0.32474,0.375,0.964543558,0.71
E00022241,E01004426,Waltham Forest,887,0.611306666,0.375,0.98443767,0.67
E00022242,E01004425,Waltham Forest,479,0.4,0.5,0.964543558,0.71
E00022243,E01004425,Waltham Forest,596,0.4,0.375,0.964543558,0.71
E00022244,E01004423,Waltham Forest,857,0.503573334,0.375,0.96181614,0.7
E00022245,E01004422,Waltham Forest,862,0.2795,0.25,0.936467191,0.7
E00022246,E01004426,Waltham Forest,984,0.429566667,0.375,0.98443767,0.67
E00022247,E01004424,Waltham Forest,708,0.438933334,0.375,0.94272421,0.69
E00022248,E01004422,Waltham Forest,764,0.448273333,0.375,0.936467191,0.7
E00022249,E01004427,Waltham Forest,746,0.473466667,0.25,0.97160276,0.7
E00022250,E01004422,Waltham Forest,1148,0.416153334,0.375,0.936467191,0.7
E00022251,E01004424,Waltham Forest,480,0.4,0.375,0.94272421,0.69
E00022252,E01004426,Waltham Forest,1193,0.656973334,0.375,0.98443767,0.67
E00022253,E01004426,Waltham Forest,777,0.702526667,0.375,0.98443767,0.67
E00022254,E01004424,Waltham Forest,786,0.436513334,0.375,0.94272421,0.69
E00022255,E01004427,Waltham Forest,637,0.4,0.375,0.97160276,0.7
E00022256,E01004427,Waltham Forest,726,0.4085,0.375,0.97160276,0.7
E00022257,E01004427,Waltham Forest,623,0.506933334,0.375,0.97160276,0.7
E00022258,E01004420,Waltham Forest,820,0.337126667,0.625,0.879512273,0.7
E00022259,E01004420,Waltham Forest,1074,0.708173334,0.625,0.879512273,0.7
E00022260,E01004420,Waltham Forest,790,0.06806,0.75,0.879512273,0.7
E00022261,E01004420,Waltham Forest,1253,0.236066667,0.75,0.879512273,0.7
E00022262,E01004420,Waltham Forest,626,0.556213334,0.625,0.879512273,0.7
E00022263,E01004423,Waltham Forest,328,0.568113334,0.5,0.96181614,0.7
E00022264,E01004421,Waltham Forest,865,0.626093333,0.5,0.975453233,0.68
E00022265,E01004421,Waltham Forest,746,0.613873333,0.375,0.975453233,0.68
E00022266,E01004423,Waltham Forest,954,0.622373333,0.5,0.96181614,0.7
E00022267,E01004421,Waltham Forest,1163,0.712500001,0.375,0.975453233,0.68
E00022268,E01004435,Waltham Forest,799,0.389593334,0.375,0.974490614,0.67
E00022269,E01004435,Waltham Forest,768,0.293713334,0.5,0.974490614,0.67
E00022270,E01004428,Waltham Forest,746,0.162593333,0.25,0.970479705,0.65
E00022271,E01004429,Waltham Forest,619,0.533333333,0.375,0.967110541,0.69
E00022272,E01004428,Waltham Forest,1029,0.526433333,0.25,0.970479705,0.65
E00022273,E01004430,Waltham Forest,895,0.5124,0.875,0.905021659,0.8
E00022274,E01004434,Waltham Forest,850,0.466233333,0.375,0.97513236,0.68
E00022275,E01004434,Waltham Forest,805,0.478353334,0.375,0.97513236,0.68
E00022276,E01004430,Waltham Forest,701,0.3316,0.75,0.905021659,0.8
E00022277,E01004430,Waltham Forest,880,0.71,0.5,0.905021659,0.8
E00022278,E01004430,Waltham Forest,969,0.477266667,0.875,0.905021659,0.8
E00022279,E01004430,Waltham Forest,744,0.42006,0.5,0.905021659,0.8
E00022280,E01004432,Waltham Forest,902,0.510433334,0.375,0.976415851,0.72
E00022281,E01033153,Waltham Forest,693,0.5286,0.625,0.968714905,0.53
E00022287,E01033153,Waltham Forest,611,0.533333333,0.5,0.968714905,0.53
E00022288,E01033153,Waltham Forest,634,0.349020001,0.375,0.968714905,0.53
E00022289,E01004432,Waltham Forest,741,0.5274,0.5,0.976415851,0.72
E00022290,E01033153,Waltham Forest,513,0.276306667,0.375,0.968714905,0.53
E00022291,E01004434,Waltham Forest,672,0.485293333,0.375,0.97513236,0.68
E00022292,E01004432,Waltham Forest,746,0.231046667,0.375,0.976415851,0.72
E00022293,E01004432,Waltham Forest,746,0.11334,0.375,0.976415851,0.72
E00022294,E01004432,Waltham Forest,746,0.287840001,0.375,0.976415851,0.72
E00022295,E01004435,Waltham Forest,828,0.357273333,0.375,0.974490614,0.67
E00022296,E01004434,Waltham Forest,286,0.525133333,0.375,0.97513236,0.68
E00022297,E01004435,Waltham Forest,1063,0.333333333,0.375,0.974490614,0.67
E00022298,E01004428,Waltham Forest,586,0.431313333,0.375,0.970479705,0.65
E00022299,E01004428,Waltham Forest,713,0.454653334,0.375,0.970479705,0.65
E00022300,E01004435,Waltham Forest,611,0.472453333,0.5,0.974490614,0.67
E00022301,E01004428,Waltham Forest,503,0.533333333,0.25,0.970479705,0.65
E00022302,E01004434,Waltham Forest,746,0.532033333,0.125,0.97513236,0.68
E00022303,E01004429,Waltham Forest,559,0.533333333,0.625,0.967110541,0.69
E00022304,E01004429,Waltham Forest,859,0.449713333,0.5,0.967110541,0.69
E00022305,E01004429,Waltham Forest,731,0.27344,0.625,0.967110541,0.69
E00022306,E01004429,Waltham Forest,820,0.46718,0.25,0.967110541,0.69
E00022307,E01004441,Waltham Forest,1269,0.508566667,0.625,0.984598107,0.79
E00022308,E01004439,Waltham Forest,701,0.510540001,0.75,0.977859779,0.72
E00022309,E01004441,Waltham Forest,932,0.479566667,0.875,0.984598107,0.79
E00022310,E01004440,Waltham Forest,746,0.624966666,0.875,0.948820793,0.78
E00022311,E01004441,Waltham Forest,865,0.466666667,0.75,0.984598107,0.79
E00022312,E01004440,Waltham Forest,1148,0.206386666,0.625,0.948820793,0.78
E00022313,E01004437,Waltham Forest,1250,0.297386667,0.625,0.974651051,0.73
E00022314,E01004437,Waltham Forest,1231,0.25,0.625,0.974651051,0.73
E00022316,E01004437,Waltham Forest,656,0.302460001,0.625,0.974651051,0.73
E00022317,E01004436,Waltham Forest,828,0.583993333,0.75,0.964864431,0.75
E00022318,E01004437,Waltham Forest,671,0.472253334,0.75,0.974651051,0.73
E00022319,E01004437,Waltham Forest,622,0.243640001,0.625,0.974651051,0.73
E00022320,E01004440,Waltham Forest,664,0.3806,0.875,0.948820793,0.78
E00022321,E01004439,Waltham Forest,589,0.516046667,0.75,0.977859779,0.72
E00022322,E01004438,Waltham Forest,1424,0.634546667,0.625,0.902935986,0.75
E00022323,E01004439,Waltham Forest,1421,0.28594,0.5,0.977859779,0.72
E00022324,E01004438,Waltham Forest,1446,0.666666667,0.875,0.902935986,0.75
E00022325,E01004439,Waltham Forest,977,0.20192,0.625,0.977859779,0.72
E00022326,E01004438,Waltham Forest,1032,0.480626667,0.875,0.902935986,0.75
E00022327,E01004439,Waltham Forest,868,0.10582,0.625,0.977859779,0.72
E00022329,E01004441,Waltham Forest,1118,0.466666667,0.625,0.984598107,0.79
E00022330,E01004440,Waltham Forest,1065,0.489846667,0.875,0.948820793,0.78
E00022331,E01004436,Waltham Forest,728,0.735,0.375,0.964864431,0.75
E00022332,E01004436,Waltham Forest,716,0.84296,0.625,0.964864431,0.75
E00022333,E01004442,Waltham Forest,1080,0.653866666,0.5,0.984277234,0.74
E00022334,E01004442,Waltham Forest,838,0.249766667,0.5,0.984277234,0.74
E00022335,E01004442,Waltham Forest,1347,0.202160001,0.625,0.984277234,0.74
E00022336,E01004438,Waltham Forest,930,0.9348,0.625,0.902935986,0.75
E00022337,E01004436,Waltham Forest,1491,0.8164,0.5,0.964864431,0.75
E00022338,E01004442,Waltham Forest,1372,0.37408,0.625,0.984277234,0.74
E00022339,E01004442,Waltham Forest,656,0.66914,0.625,0.984277234,0.74
E00022340,E01004436,Waltham Forest,716,0.49766,0.75,0.964864431,0.75
E00022341,E01004448,Waltham Forest,850,0.647546667,0.375,0.954917375,0.76
E00022342,E01004449,Waltham Forest,824,0.254840001,0.25,0.977057597,0.71
E00022343,E01004449,Waltham Forest,820,0.2,0.25,0.977057597,0.71
E00022344,E01004449,Waltham Forest,900,0.239093334,0.375,0.977057597,0.71
E00022345,E01004445,Waltham Forest,746,0.36428,0.625,0.970158832,0.74
E00022346,E01004446,Waltham Forest,716,0.687926667,0.5,0.974811487,0.71
E00022347,E01004446,Waltham Forest,641,0.532426666,0.375,0.974811487,0.71
E00022348,E01004447,Waltham Forest,980,0.575566667,0.625,0.984598107,0.71
E00022349,E01004448,Waltham Forest,913,0.232266666,0.125,0.954917375,0.76
E00022350,E01004443,Waltham Forest,809,0.14598,0.875,0.947216429,0.75
E00022351,E01004444,Waltham Forest,1223,0.4712,0.625,0.933579336,0.79
E00022352,E01004443,Waltham Forest,1372,0.17058,0.75,0.947216429,0.75
E00022353,E01004445,Waltham Forest,1095,0.47968,0.625,0.970158832,0.74
E00022354,E01004443,Waltham Forest,716,0.27364,0.875,0.947216429,0.75
E00022355,E01004444,Waltham Forest,640,0.509633334,0.5,0.933579336,0.79
E00022356,E01004444,Waltham Forest,820,0.651046667,0.625,0.933579336,0.79
E00022357,E01004443,Waltham Forest,1491,0.1513,0.875,0.947216429,0.75
E00022358,E01004444,Waltham Forest,829,0.733333334,0.5,0.933579336,0.79
E00022359,E01004444,Waltham Forest,925,0.728973334,0.5,0.933579336,0.79
E00022360,E01004447,Waltham Forest,1033,0.05104,0.625,0.984598107,0.71
E00022361,E01004446,Waltham Forest,805,0.272093333,0.375,0.974811487,0.71
E00022362,E01004448,Waltham Forest,1010,0.733333334,0.375,0.954917375,0.76
E00022363,E01004446,Waltham Forest,987,0.425520001,0.375,0.974811487,0.71
E00022364,E01004447,Waltham Forest,1208,0.2812,0.625,0.984598107,0.71
E00022365,E01004446,Waltham Forest,984,0.403446667,0.375,0.974811487,0.71
E00022366,E01004445,Waltham Forest,1193,0.421833333,0.5,0.970158832,0.74
E00022367,E01004445,Waltham Forest,998,0.49702,0.375,0.970158832,0.74
E00022368,E01004444,Waltham Forest,537,0.729513333,0.375,0.933579336,0.79
E00022369,E01004447,Waltham Forest,948,0.148086667,0.625,0.984598107,0.71
E00022370,E01004445,Waltham Forest,634,0.733333334,0.375,0.970158832,0.74
E00022371,E01004448,Waltham Forest,762,0.688353333,0.375,0.954917375,0.76
E00022372,E01004447,Waltham Forest,1181,0.575413333,0.375,0.984598107,0.71
E00022373,E01004449,Waltham Forest,623,0.413286667,0.25,0.977057597,0.71
E00022374,E01004449,Waltham Forest,905,0.39824,0.25,0.977057597,0.71
E00022375,E01004448,Waltham Forest,546,0.370533333,0.25,0.954917375,0.76
E00022376,E01004454,Waltham Forest,629,0.2847,0.375,0.983475052,0.76
E00022377,E01004456,Waltham Forest,358,0.48582,0.125,0.974811487,0.77
E00022378,E01004451,Waltham Forest,1069,0.355913333,0.375,0.985721162,0.74
E00022379,E01004451,Waltham Forest,1036,0.389853333,0.25,0.985721162,0.74
E00022380,E01004450,Waltham Forest,910,0.4341,0.375,0.98267287,0.74
E00022381,E01004452,Waltham Forest,963,0.426693334,0.375,0.950425156,0.75
E00022382,E01004452,Waltham Forest,692,0.277753334,0.5,0.950425156,0.75
E00022383,E01004452,Waltham Forest,746,0.346413334,0.375,0.950425156,0.75
E00022384,E01004450,Waltham Forest,880,0.22618,0.125,0.98267287,0.74
E00022385,E01004450,Waltham Forest,813,0.33684,0.125,0.98267287,0.74
E00022386,E01004450,Waltham Forest,828,0.2873,0.375,0.98267287,0.74
E00022387,E01004452,Waltham Forest,826,0.36668,0.375,0.950425156,0.75
E00022388,E01004450,Waltham Forest,996,0.39848,0.125,0.98267287,0.74
E00022389,E01004453,Waltham Forest,835,0.398320001,0.25,0.973527996,0.73
E00022390,E01004453,Waltham Forest,441,0.2361,0.25,0.973527996,0.73
E00022391,E01004452,Waltham Forest,746,0.32564,0.375,0.950425156,0.75
E00022392,E01004453,Waltham Forest,746,0.34306,0.25,0.973527996,0.73
E00022393,E01004454,Waltham Forest,574,0.3058,0.5,0.983475052,0.76
E00022394,E01004453,Waltham Forest,798,0.24896,0.25,0.973527996,0.73
E00022395,E01004456,Waltham Forest,714,0.2,0.125,0.974811487,0.77
E00022396,E01004454,Waltham Forest,850,0.2,0.25,0.983475052,0.76
E00022397,E01004454,Waltham Forest,910,0.26668,0.375,0.983475052,0.76
E00022398,E01004455,Waltham Forest,1476,0.29714,0.5,0.922830098,0.74
E00022399,E01004453,Waltham Forest,731,0.2,0.25,0.973527996,0.73
E00022400,E01004455,Waltham Forest,747,0.1282,0.375,0.922830098,0.74
E00022401,E01004454,Waltham Forest,732,0.2,0.375,0.983475052,0.76
E00022402,E01004456,Waltham Forest,843,0.2,0.25,0.974811487,0.77
E00022403,E01004455,Waltham Forest,895,0.494900001,0.375,0.922830098,0.74
E00022404,E01004456,Waltham Forest,447,0.214713333,0.25,0.974811487,0.77
E00022405,E01004455,Waltham Forest,799,0.604586667,0.375,0.922830098,0.74
E00022406,E01004455,Waltham Forest,664,0.2,0.375,0.922830098,0.74
E00022407,E01004451,Waltham Forest,543,0.333333333,0.5,0.985721162,0.74
E00022408,E01004451,Waltham Forest,999,0.3863,0.125,0.985721162,0.74
E00022409,E01004451,Waltham Forest,939,0.4798,0.125,0.985721162,0.74
E00022410,E01004461,Waltham Forest,880,0.241133334,0.5,0.976576288,0.79
E00022411,E01004461,Waltham Forest,954,0.241260001,0.5,0.976576288,0.79
E00022412,E01004458,Waltham Forest,1156,0.4026,0.375,0.964543558,0.81
E00022413,E01004462,Waltham Forest,910,0.07352,0.375,0.969035777,0.8
E00022414,E01004463,Waltham Forest,962,0.364886667,0.25,0.985881598,0.79
E00022415,E01004463,Waltham Forest,849,0.410066666,0.375,0.985881598,0.79
E00022416,E01004463,Waltham Forest,671,0.4,0.375,0.985881598,0.79
E00022417,E01004463,Waltham Forest,746,0.4,0.25,0.985881598,0.79
E00022418,E01004463,Waltham Forest,865,0.4,0.375,0.985881598,0.79
E00022419,E01004460,Waltham Forest,928,0.26382,0.375,0.943686828,0.77
E00022420,E01004459,Waltham Forest,928,0.273293333,0.25,0.978341088,0.77
E00022421,E01004459,Waltham Forest,928,0.28638,0.25,0.978341088,0.77
E00022422,E01004459,Waltham Forest,1007,0.498073334,0.375,0.978341088,0.77
E00022423,E01004460,Waltham Forest,1008,0.2,0.5,0.943686828,0.77
E00022424,E01004460,Waltham Forest,746,0.23462,0.375,0.943686828,0.77
E00022425,E01004463,Waltham Forest,820,0.23356,0.375,0.985881598,0.79
E00022426,E01004459,Waltham Forest,981,0.375273333,0.375,0.978341088,0.77
E00022427,E01004457,Waltham Forest,913,0.531733334,0.375,0.98491898,0.8
E00022428,E01004457,Waltham Forest,820,0.472233334,0.375,0.98491898,0.8
E00022429,E01004457,Waltham Forest,835,0.533333333,0.375,0.98491898,0.8
E00022430,E01004460,Waltham Forest,1065,0.2,0.5,0.943686828,0.77
E00022431,E01004458,Waltham Forest,799,0.434613333,0.5,0.964543558,0.81
E00022432,E01004460,Waltham Forest,1275,0.2,0.5,0.943686828,0.77
E00022433,E01004457,Waltham Forest,872,0.368866666,0.5,0.98491898,0.8
E00022434,E01004458,Waltham Forest,843,0.2457,0.5,0.964543558,0.81
E00022435,E01004461,Waltham Forest,1081,0.2,0.5,0.976576288,0.79
E00022436,E01004457,Waltham Forest,835,0.467633333,0.5,0.98491898,0.8
E00022437,E01004457,Waltham Forest,869,0.533333333,0.375,0.98491898,0.8
E00022438,E01004461,Waltham Forest,1049,0.28572,0.5,0.976576288,0.79
E00022439,E01004458,Waltham Forest,939,0.448173334,0.375,0.964543558,0.81
E00022440,E01004461,Waltham Forest,1051,0.361,0.5,0.976576288,0.79
E00022441,E01004458,Waltham Forest,910,0.477066666,0.5,0.964543558,0.81
E00022442,E01004461,Waltham Forest,1074,0.3663,0.5,0.976576288,0.79
E00022443,E01004462,Waltham Forest,1282,0.248400001,0.5,0.969035777,0.8
E00022444,E01004462,Waltham Forest,1087,0.178086667,0.5,0.969035777,0.8
E00022445,E01004462,Waltham Forest,596,0.19148,0.5,0.969035777,0.8
E00022446,E01004462,Waltham Forest,813,0.2,0.625,0.969035777,0.8
E00022447,E01004467,Waltham Forest,895,0.2,0.625,0.972084069,0.81
E00022448,E01004466,Waltham Forest,1200,0.2,0.5,0.986042034,0.79
E00022449,E01004470,Waltham Forest,1077,0.25556,0.5,0.96358094,0.77
E00022450,E01004471,Waltham Forest,645,0.242940001,0.375,0.961334831,0.77
E00022451,E01004471,Waltham Forest,947,0.37762,0.375,0.961334831,0.77
E00022452,E01004464,Waltham Forest,1163,0.381073333,0.375,0.965666613,0.77
E00022453,E01004468,Waltham Forest,1265,0.2,0.5,0.973207123,0.79
E00022454,E01004464,Waltham Forest,1268,0.3621,0.375,0.965666613,0.77
E00022455,E01004466,Waltham Forest,1193,0.2,0.5,0.986042034,0.79
E00022456,E01004467,Waltham Forest,529,0.2,0.625,0.972084069,0.81
E00022457,E01004469,Waltham Forest,1209,0.30154,0.375,0.969035777,0.79
E00022458,E01004469,Waltham Forest,699,0.24,0.375,0.969035777,0.79
E00022459,E01004469,Waltham Forest,977,0.32792,0.375,0.969035777,0.79
E00022460,E01004469,Waltham Forest,720,0.4,0.375,0.969035777,0.79
E00022461,E01004471,Waltham Forest,1059,0.29612,0.375,0.961334831,0.77
E00022462,E01004470,Waltham Forest,734,0.33016,0.5,0.96358094,0.77
E00022463,E01004470,Waltham Forest,1044,0.19236,0.5,0.96358094,0.77
E00022464,E01004469,Waltham Forest,671,0.39858,0.375,0.969035777,0.79
E00022465,E01004468,Waltham Forest,880,0.2877,0.375,0.973207123,0.79
E00022466,E01004470,Waltham Forest,1223,0.20566,0.5,0.96358094,0.77
E00022467,E01004464,Waltham Forest,972,0.2,0.375,0.965666613,0.77
E00022468,E01004471,Waltham Forest,395,0.31826,0.375,0.961334831,0.77
E00022469,E01004471,Waltham Forest,440,0.2,0.375,0.961334831,0.77
E00022470,E01004470,Waltham Forest,853,0.19998,0.375,0.96358094,0.77
E00022471,E01004468,Waltham Forest,984,0.208933333,0.25,0.973207123,0.79
E00022472,E01004464,Waltham Forest,972,0.2,0.5,0.965666613,0.77
E00022473,E01004464,Waltham Forest,731,0.34586,0.375,0.965666613,0.77
E00022474,E01004468,Waltham Forest,1021,0.21784,0.375,0.973207123,0.79
